chr	start	end	probeID	score	strand	targetENSG	targetHGNC	targetEntrez	targetBiotype	targetENSName
chr9	74863260	74863310	ILMN_1812494	37	+	ENSG00000119125	GDA	9615	protein_coding	GDA
chr9	74863776	74863826	ILMN_1674949	37	+	ENSG00000119125	GDA	9615	protein_coding	GDA
chr9	74969785	74969835	ILMN_1795228	37	-	ENSG00000107372	ZFAND5	7763	protein_coding	ZFAND5
chr9	75445369	75445419	ILMN_1792812	37	+	ENSG00000165091	TMC1	117531	protein_coding	TMC1
chr9	75515913	75515963	ILMN_2096372	37	-	ENSG00000165092	ALDH1A1	216	protein_coding	ALDH1A1
chr9	75784995	75785045	ILMN_2184184	37	+	ENSG00000135046	ANXA1	301	protein_coding	ANXA1
chr9	77302030	77302080	ILMN_1746658	37	+	ENSG00000198963	RORB	6096	protein_coding	RORB
chr9	77337492	77337542	ILMN_1814296	37	-	ENSG00000119121	TRPM6	140803	protein_coding	TRPM6
chr9	77562036	77562086	ILMN_1711799	37	-	ENSG00000135045	C9orf40	55071	protein_coding	C9orf40
chr9	77598104	77598154	ILMN_2077160	37	-	ENSG00000156017	C9orf41	138199	protein_coding	C9orf41
chr9	77598555	77598605	ILMN_1780460	37	-	ENSG00000156017	C9orf41	138199	protein_coding	C9orf41
chr9	77755777	77755827	ILMN_1742456	37	+	ENSG00000134996	OSTF1	26578	protein_coding	OSTF1
chr9	79000828	79000878	ILMN_2211263	37	-	ENSG00000135002	RFK	55312	protein_coding	RFK
chr9	79000987	79001037	ILMN_1690780	37	-	ENSG00000135002	RFK	55312	protein_coding	RFK
chr9	79121738	79121788	ILMN_1666545	37	+	ENSG00000187210	GCNT1	2650	protein_coding	GCNT1
chr9	79122256	79122306	ILMN_2225135	37	+	ENSG00000187210	GCNT1	2650	protein_coding	GCNT1
chr9	79401902	79401952	ILMN_3239648	37	+	ENSG00000225937	PCA3	50652	antisense	PCA3
chr9	79438531	79438581	ILMN_2075526	37	-	ENSG00000106772	PRUNE2	158471	protein_coding	PRUNE2
chr9	79441494	79441544	ILMN_1700771	37	-	ENSG00000106772	PRUNE2	158471	protein_coding	PRUNE2
chr9	79635586	79635636	ILMN_1765014	37	+	ENSG00000204612	FOXB2	442425	protein_coding	FOXB2
chr9	79985958	79986008	ILMN_1800721	37	+	ENSG00000197969	VPS13A	23230	protein_coding	VPS13A
chr9	79985988	79986038	ILMN_2414826	37	+	ENSG00000197969	VPS13A	23230	protein_coding	VPS13A
chr9	79997598	79997648	ILMN_1789828	37	+	ENSG00000197969	VPS13A	23230	protein_coding	VPS13A
chr9	79999772	79999822	ILMN_1784099	37	+	ENSG00000197969	VPS13A	23230	protein_coding	VPS13A
chr9	80036166	80036216	ILMN_1855746	37	+	ENSG00000197969	NA		protein_coding	VPS13A
chr9	80038864	80038914	ILMN_1686227	37	-	ENSG00000156049	GNA14	9630	protein_coding	GNA14
chr9	80335817	80335867	ILMN_1659923	37	-	ENSG00000156052	GNAQ	2776	protein_coding	GNAQ
chr9	80881459	80881509	ILMN_3185161	37	+	ENSG00000148019	CEP78	84131	protein_coding	CEP78
chr9	80881647	80881697	ILMN_3265365	37	+	ENSG00000148019	CEP78	84131	protein_coding	CEP78
chr9	80944680	80944730	ILMN_1692938	37	+	ENSG00000135069	PSAT1	29968	protein_coding	PSAT1
chr9	82340956	82341006	ILMN_1696704	37	+	ENSG00000106829	TLE4	7091	protein_coding	TLE4
chr9	82341286	82341336	ILMN_2103761	37	+	ENSG00000106829	TLE4	7091	protein_coding	TLE4
chr9	84198856	84198906	ILMN_1751572	37	-	ENSG00000196781	TLE1	7088	protein_coding	TLE1
chr9	85597428	85597478	ILMN_1779517	37	-	ENSG00000165105	RASEF	158158	protein_coding	RASEF
chr9	85862727	85862777	ILMN_1698725	37	-	ENSG00000172159	FRMD3	257019	protein_coding	FRMD3
chr9	86275113	86275163	ILMN_1688622	37	-	ENSG00000135018	UBQLN1	29979	protein_coding	UBQLN1
chr9	86276690	86276740	ILMN_2351611	37	-	ENSG00000135018	UBQLN1	29979	protein_coding	UBQLN1
chr9	86354614	86354664	ILMN_1736972	37	-	ENSG00000165113	GKAP1	80318	protein_coding	GKAP1
chr9	86504055	86504105	ILMN_1692572	37	-	ENSG00000165115	KIF27	55582	protein_coding	KIF27
chr9	86504057	86504107	ILMN_1678810	37	-	ENSG00000165115	KIF27	55582	protein_coding	KIF27
chr9	86553680	86553730	ILMN_1777318	37	-	ENSG00000165118	C9orf64	84267	protein_coding	C9orf64
chr9	86584662	86584712	ILMN_3309975	37	-	ENSG00000207603	MIR7-1	407043	miRNA	MIR7-1
chr9	86595519	86595569	ILMN_3260017	37	-	ENSG00000165119	HNRNPK	3190	protein_coding	HNRNPK
chr9	86595801	86595851	ILMN_1668565	37	+	ENSG00000178966	RMI1	80010	protein_coding	RMI1
chr9	86618422	86618472	ILMN_1754051	37	+	ENSG00000178966	RMI1	80010	protein_coding	RMI1
chr9	86618767	86618817	ILMN_2151488	37	+	ENSG00000178966	RMI1	80010	protein_coding	RMI1
chr9	87342630	87342680	ILMN_2357855	37	+	ENSG00000148053	NTRK2	4915	protein_coding	NTRK2
chr9	87359906	87359956	ILMN_1702822	37	+	ENSG00000148053	NTRK2	4915	protein_coding	NTRK2
chr9	87430155	87430205	ILMN_1714067	37	+	ENSG00000148053	NTRK2	4915	protein_coding	NTRK2
chr9	88158111	88158161	ILMN_1877778	37	-	ENSG00000135049	NA		protein_coding	AGTPBP1
chr9	88162008	88162058	ILMN_1718071	37	-	ENSG00000135049	AGTPBP1	23287	protein_coding	AGTPBP1
chr9	88641473	88641523	ILMN_1766405	37	-	ENSG00000135052	GOLM1	51280	protein_coding	GOLM1
chr9	88714952	88715002	ILMN_1737011	37	-	ENSG00000135052	GOLM1	51280	protein_coding	GOLM1
chr9	88844458	88844508	ILMN_1678189	37	-	ENSG00000187753	C9orf153	389766	protein_coding	C9orf153
chr9	88879880	88879930	ILMN_2219556	37	-	ENSG00000135070	ISCA1	81689	protein_coding	ISCA1
chr9	88916461	88916511	ILMN_1779677	37	-	ENSG00000083223	ZCCHC6	79670	protein_coding	ZCCHC6
chr9	89559525	89559575	ILMN_2062701	37	-	ENSG00000180447	GAS1	2619	protein_coding	GAS1
chr9	89559739	89559789	ILMN_1772910	37	-	ENSG00000180447	GAS1	2619	protein_coding	GAS1
chr9	90322816	90322866	ILMN_1708340	37	+	ENSG00000196730	DAPK1	1612	protein_coding	DAPK1
chr9	91090487	91090537	ILMN_1702407	37	+	ENSG00000106723	SPIN1	10927	protein_coding	SPIN1
chr9	91190084	91190134	ILMN_1797660	37	+	ENSG00000130045	NXNL2	158046	protein_coding	NXNL2
chr9	91190474	91190524	ILMN_2130721	37	+	ENSG00000130045	NXNL2	158046	protein_coding	NXNL2
chr9	91586652	91586702	ILMN_1831009	37	+	ENSG00000228658	NA		lincRNA	RP11-791O21.5
chr9	91610727	91610777	ILMN_1794672	37	+	ENSG00000186354	C9orf47	286223	protein_coding	C9orf47
chr9	91619524	91619574	ILMN_1703531	37	+	ENSG00000213694	S1PR3	1903	protein_coding	S1PR3
chr9	91628279	91628329	ILMN_1770905	37	-	ENSG00000148082	SHC3	53358	protein_coding	SHC3
chr9	91974179	91974229	ILMN_1736481	37	+	ENSG00000187742	SECISBP2	79048	protein_coding	SECISBP2
chr9	91992406	91992456	ILMN_1687533	37	-	ENSG00000187764	SEMA4D	10507	protein_coding	SEMA4D
chr9	93372324	93372374	ILMN_2155816	37	-	ENSG00000165023	DIRAS2	54769	protein_coding	DIRAS2
chr9	93372696	93372746	ILMN_1742846	37	-	ENSG00000165023	DIRAS2	54769	protein_coding	DIRAS2
chr9	93658067	93658117	ILMN_2059549	37	+	ENSG00000165025	SYK	6850	protein_coding	SYK
chr9	94171630	94171680	ILMN_1707312	37	-	ENSG00000165030	NFIL3	4783	protein_coding	NFIL3
chr9	94484958	94485008	ILMN_1694426	37	-	ENSG00000169071	ROR2	4920	protein_coding	ROR2
chr9	94793851	94793901	ILMN_1813491	37	-	ENSG00000090054	SPTLC1	10558	protein_coding	SPTLC1
chr9	94794646	94794696	ILMN_2274420	37	-	ENSG00000090054	SPTLC1	10558	protein_coding	SPTLC1
chr9	94841455	94841505	ILMN_2249473	37	-	ENSG00000090054	SPTLC1	10558	protein_coding	SPTLC1
chr9	94841789	94841839	ILMN_1665094	37	-	ENSG00000090054	SPTLC1	10558	protein_coding	SPTLC1
chr9	94842297	94842347	ILMN_1799853	37	-	ENSG00000090054	SPTLC1	10558	protein_coding	SPTLC1
chr9	94984833	94984883	ILMN_1733956	37	-	ENSG00000196305	IARS	3376	protein_coding	IARS
chr9	95054770	95054820	ILMN_3244154	37	-	ENSG00000239183	SNORA84	100124534	snoRNA	SNORA84
chr9	95055767	95055817	ILMN_1801639	37	-	ENSG00000196305	IARS	3376	protein_coding	IARS
chr9	95060058	95060108	ILMN_2062370	37	-	ENSG00000198000	NOL8	55035	protein_coding	NOL8
chr9	95146773	95146823	ILMN_1790098	37	-	ENSG00000106809	OGN	4969	protein_coding	OGN
chr9	95147977	95148027	ILMN_2387105	37	-	ENSG00000106809	OGN	4969	protein_coding	OGN
chr9	95165934	95165984	ILMN_1688838	37	-	ENSG00000106809	OGN	4969	protein_coding	OGN
chr9	95176880	95176930	ILMN_1749846	37	-	ENSG00000127083	OMD	4958	protein_coding	OMD
chr9	95218621	95218671	ILMN_2168166	37	-	ENSG00000106819	ASPN	54829	protein_coding	ASPN
chr9	95257685	95257735	ILMN_2228938	37	-	ENSG00000106823	ECM2	1842	protein_coding	ECM2
chr9	95263192	95263242	ILMN_1746763	37	-	ENSG00000106823	ECM2	1842	protein_coding	ECM2
chr9	95377579	95377629	ILMN_1732873	37	-	ENSG00000127080	IPPK	64768	protein_coding	IPPK
chr9	95474162	95474212	ILMN_2380418	37	-	ENSG00000185963	BICD2	23299	protein_coding	BICD2
chr9	95476063	95476113	ILMN_1771268	37	-	ENSG00000185963	BICD2	23299	protein_coding	BICD2
chr9	95608526	95608576	ILMN_1683854	37	-	ENSG00000127081	ZNF484	83744	protein_coding	ZNF484
chr9	95798426	95798476	ILMN_1772686	37	+	ENSG00000127084	FGD3	89846	protein_coding	FGD3
chr9	95874522	95874572	ILMN_1659189	37	+	ENSG00000165233	C9orf89	84270	protein_coding	C9orf89
chr9	95883880	95883930	ILMN_1815086	37	-	ENSG00000131669	NINJ1	4814	protein_coding	NINJ1
chr9	96070786	96070836	ILMN_1761684	37	+	ENSG00000165238	WNK2	65268	protein_coding	WNK2
chr9	96080628	96080678	ILMN_3238793	37	-	ENSG00000204352	C9orf129	445577	protein_coding	C9orf129
chr9	96208918	96208968	ILMN_3238859	37	-	ENSG00000188938	FAM120AOS	158293	protein_coding	FAM120AOS
chr9	96328247	96328297	ILMN_2163306	37	+	ENSG00000048828	FAM120A	23196	protein_coding	FAM120A
chr9	96441456	96441506	ILMN_1720476	37	+	ENSG00000197724	PHF2	5253	protein_coding	PHF2
chr9	96714261	96714311	ILMN_1772312	37	-	ENSG00000131668	BARX1	56033	protein_coding	BARX1
chr9	96793317	96793367	ILMN_1789027	37	+	ENSG00000158079	PTPDC1	138639	protein_coding	PTPDC1
chr9	96846959	96847009	ILMN_1810011	37	+	ENSG00000158079	PTPDC1	138639	protein_coding	PTPDC1
chr9	96871744	96871794	ILMN_1761031	37	+	ENSG00000158079	PTPDC1	138639	protein_coding	PTPDC1
chr9	96938245	96938295	ILMN_3311100	37	+	ENSG00000199165	MIRLET7A1	406881	miRNA	MIRLET7A1
chr9	96938634	96938684	ILMN_3309423	37	+	ENSG00000199072	MIRLET7F1	406888	miRNA	MIRLET7F1
chr9	96941149	96941199	ILMN_3309739	37	+	ENSG00000199133	MIRLET7D	406886	miRNA	MIRLET7D
chr9	97063464	97063514	ILMN_1696583	37	+	ENSG00000175787	ZNF169	169841	protein_coding	ZNF169
chr9	97222386	97222436	ILMN_1737964	37	+	ENSG00000148110	HIATL1	84641	protein_coding	HIATL1
chr9	97321282	97321332	ILMN_1804005	37	-	ENSG00000130957	FBP2	8789	protein_coding	FBP2
chr9	97365665	97365715	ILMN_1728799	37	-	ENSG00000165140	FBP1	2203	protein_coding	FBP1
chr9	97572259	97572309	ILMN_3309294	37	+	ENSG00000252153	MIR2278	100313780	miRNA	MIR2278
chr9	97847492	97847542	ILMN_3308798	37	+	ENSG00000207563	MIR23B	407011	miRNA	MIR23B
chr9	97847773	97847823	ILMN_3310356	37	+	ENSG00000207864	MIR27B	407019	miRNA	MIR27B
chr9	97849117	97849167	ILMN_1674629	37	+	ENSG00000148120	C9orf3	84909	protein_coding	C9orf3
chr9	97861453	97861503	ILMN_1683112	37	-	ENSG00000158169	FANCC	2176	protein_coding	FANCC
chr9	98206680	98206730	ILMN_1800331	37	-	ENSG00000185920	PTCH1	5727	protein_coding	PTCH1
chr9	98997717	98997767	ILMN_1765954	37	-	ENSG00000130948	HSD17B3	3293	protein_coding	HSD17B3
chr9	99083221	99083271	ILMN_1706571	37	-	ENSG00000130958	SLC35D2	11046	protein_coding	SLC35D2
chr9	99150492	99150542	ILMN_2200880	37	-	ENSG00000165244	ZNF367	195828	protein_coding	ZNF367
chr9	99252279	99252329	ILMN_1792384	37	+	ENSG00000130956	HABP4	22927	protein_coding	HABP4
chr9	99252481	99252531	ILMN_2107991	37	+	ENSG00000130956	HABP4	22927	protein_coding	HABP4
chr9	99252601	99252651	ILMN_1661363	37	-	ENSG00000081377	CDC14B	8555	protein_coding	CDC14B
chr9	99262893	99262943	ILMN_2379560	37	-	ENSG00000081377	CDC14B	8555	protein_coding	CDC14B
chr9	99518531	99518581	ILMN_2146968	37	-	ENSG00000081386	ZNF510	22869	protein_coding	ZNF510
chr9	99579368	99579418	ILMN_1741313	37	-	ENSG00000196597	ZNF782	158431	protein_coding	ZNF782
chr9	100125887	100125937	ILMN_3308703	37	-	ENSG00000221269	MIR1302-8	100302223	miRNA	MIR1302-8
chr9	100258241	100258291	ILMN_1705241	37	+	ENSG00000196116	TDRD7	23424	protein_coding	TDRD7
chr9	100362271	100362321	ILMN_1736911	37	+	ENSG00000136842	TMOD1	7111	protein_coding	TMOD1
chr9	100363617	100363667	ILMN_1684520	37	-	ENSG00000136925	TSTD2	158427	protein_coding	TSTD2
chr9	100433819	100433869	ILMN_1777528	37	+	ENSG00000136937	NCBP1	4686	protein_coding	NCBP1
chr9	100437380	100437430	ILMN_1787591	37	-	ENSG00000136936	XPA	7507	protein_coding	XPA
chr9	100618421	100618471	ILMN_1668651	37	+	ENSG00000178919	FOXE1	2304	protein_coding	FOXE1
chr9	100618841	100618891	ILMN_2186925	37	+	ENSG00000178919	FOXE1	2304	protein_coding	FOXE1
chr9	100667009	100667059	ILMN_1700028	37	-	ENSG00000136932	C9orf156	51531	protein_coding	C9orf156
chr9	100692876	100692926	ILMN_1680094	37	-	ENSG00000136929	HEMGN	55363	protein_coding	HEMGN
chr9	100692945	100692995	ILMN_2413537	37	-	ENSG00000136929	HEMGN	55363	protein_coding	HEMGN
chr9	100707062	100707112	ILMN_1689675	37	-	ENSG00000136929	HEMGN	55363	protein_coding	HEMGN
chr9	100831870	100831920	ILMN_1772689	37	-	ENSG00000106785	TRIM14	9830	protein_coding	TRIM14
chr9	100843192	100843242	ILMN_1815874	37	+	ENSG00000095380	NANS	54187	protein_coding	NANS
chr9	100849644	100849694	ILMN_1713542	37	-	ENSG00000106785	TRIM14	9830	protein_coding	TRIM14
chr9	100886874	100886924	ILMN_1813746	37	-	ENSG00000106789	CORO2A	7464	protein_coding	CORO2A
chr9	100887095	100887145	ILMN_2327974	37	-	ENSG00000106789	CORO2A	7464	protein_coding	CORO2A
chr9	100934952	100935002	ILMN_1745703	37	-	ENSG00000106789	CORO2A	7464	protein_coding	CORO2A
chr9	100961477	100961527	ILMN_1769876	37	-	ENSG00000095383	TBC1D2	55357	protein_coding	TBC1D2
chr9	101050715	101050765	ILMN_1660718	37	-	ENSG00000136928	GABBR2	9568	protein_coding	GABBR2
chr9	101494290	101494340	ILMN_1735108	37	-	ENSG00000165138	ANKS6	203286	protein_coding	ANKS6
chr9	101551544	101551594	ILMN_1830984	37	-	ENSG00000165138	NA		protein_coding	ANKS6
chr9	101611247	101611297	ILMN_1735157	37	+	ENSG00000119514	GALNT12	79695	protein_coding	GALNT12
chr9	101832390	101832440	ILMN_1768940	37	+	ENSG00000204291	COL15A1	1306	protein_coding	COL15A1
chr9	101916270	101916320	ILMN_1745927	37	+	ENSG00000106799	TGFBR1	7046	protein_coding	TGFBR1
chr9	101979334	101979384	ILMN_1737945	37	-	ENSG00000119523	ALG2	85365	protein_coding	ALG2
chr9	101983339	101983389	ILMN_1722688	37	-	ENSG00000119523	ALG2	85365	protein_coding	ALG2
chr9	102348577	102348627	ILMN_1892345	37	-	ENSG00000237461	NA		lincRNA	RP11-554F20.1
chr9	102589032	102589082	ILMN_1774586	37	+	ENSG00000119508	NR4A3	8013	protein_coding	NR4A3
chr9	102590520	102590570	ILMN_2382687	37	+	ENSG00000119508	NR4A3	8013	protein_coding	NR4A3
chr9	102595559	102595609	ILMN_1807298	37	+	ENSG00000119508	NR4A3	8013	protein_coding	NR4A3
chr9	102596231	102596281	ILMN_1781812	37	+	ENSG00000119508	NR4A3	8013	protein_coding	NR4A3
chr9	102732361	102732411	ILMN_1750896	37	+	ENSG00000136874	STX17	55014	protein_coding	STX17
chr9	102741775	102741825	ILMN_2115379	37	-	ENSG00000023318	ERP44	23071	protein_coding	ERP44
chr9	102742040	102742090	ILMN_1772156	37	-	ENSG00000023318	ERP44	23071	protein_coding	ERP44
chr9	103055088	103055138	ILMN_1683766	37	+	ENSG00000119509	INVS	27130	protein_coding	INVS
chr9	103063360	103063410	ILMN_1763137	37	+	ENSG00000119509	INVS	27130	protein_coding	INVS
chr9	103065985	103066035	ILMN_1653529	37	-	ENSG00000136891	TEX10	54881	protein_coding	TEX10
chr9	103339189	103339239	ILMN_1729498	37	+	ENSG00000241697	TMEFF1	8577	protein_coding	TMEFF1
chr9	103349730	103349780	ILMN_1654854	37	+	ENSG00000170681	MURC	347273	protein_coding	MURC
chr9	104123352	104123402	ILMN_1771308	37	-	ENSG00000136881	BAAT	570	protein_coding	BAAT
chr9	104152445	104152495	ILMN_1664833	37	-	ENSG00000136897	MRPL50	54534	protein_coding	MRPL50
chr9	104161677	104161727	ILMN_1797554	37	+	ENSG00000136870	ZNF189	7743	protein_coding	ZNF189
chr9	104172673	104172723	ILMN_1806809	37	+	ENSG00000136870	ZNF189	7743	protein_coding	ZNF189
chr9	104184090	104184140	ILMN_1747716	37	-	ENSG00000136872	ALDOB	229	protein_coding	ALDOB
chr9	104325421	104325471	ILMN_1710758	37	+	ENSG00000155827	RNF20	56254	protein_coding	RNF20
chr9	104331748	104331798	ILMN_1758400	37	-	ENSG00000198785	GRIN3A	116443	protein_coding	GRIN3A
chr9	104354048	104354098	ILMN_1721271	37	-	ENSG00000188386	PPP3R2	5535	protein_coding	PPP3R2
chr9	106900377	106900427	ILMN_1748923	37	+	ENSG00000136824	SMC2	10592	protein_coding	SMC2
chr9	106903556	106903606	ILMN_2411190	37	+	ENSG00000136824	SMC2	10592	protein_coding	SMC2
chr9	107267103	107267153	ILMN_1682330	37	+	ENSG00000186881	OR13F1	138805	protein_coding	OR13F1
chr9	107288650	107288700	ILMN_1739763	37	-	ENSG00000148136	OR13C4	138804	protein_coding	OR13C4
chr9	107298277	107298327	ILMN_1735278	37	-	ENSG00000204246	OR13C3	138803	protein_coding	OR13C3
chr9	107332132	107332182	ILMN_1667388	37	+	ENSG00000186943	OR13C8	138802	protein_coding	OR13C8
chr9	107360859	107360909	ILMN_1720955	37	-	ENSG00000255800	OR13C5	138799	protein_coding	OR13C5
chr9	107367173	107367223	ILMN_1665806	37	-	ENSG00000257019	OR13C2	392376	protein_coding	OR13C2
chr9	107379769	107379819	ILMN_2159183	37	-	ENSG00000136839	OR13C9	286362	protein_coding	OR13C9
chr9	107380018	107380068	ILMN_1718588	37	-	ENSG00000136839	OR13C9	286362	protein_coding	OR13C9
chr9	107457668	107457718	ILMN_1807924	37	+	ENSG00000179055	OR13D1	286365	protein_coding	OR13D1
chr9	107516922	107516972	ILMN_1700159	37	+	ENSG00000136783	NIPSNAP3A	25934	protein_coding	NIPSNAP3A
chr9	107536240	107536290	ILMN_1786308	37	+	ENSG00000165028	NIPSNAP3B	55335	protein_coding	NIPSNAP3B
chr9	107543500	107543550	ILMN_1766054	37	-	ENSG00000165029	ABCA1	19	protein_coding	ABCA1
chr9	108145457	108145507	ILMN_1758673	37	+	ENSG00000070214	SLC44A1	23446	protein_coding	SLC44A1
chr9	108153484	108153534	ILMN_1700695	37	+	ENSG00000070214	SLC44A1	23446	protein_coding	SLC44A1
chr9	108164241	108164291	ILMN_1866480	37	+	ENSG00000070214	NA		protein_coding	SLC44A1
chr9	108400426	108400476	ILMN_1784156	37	+	ENSG00000106692	FKTN	2218	protein_coding	FKTN
chr9	108402770	108402820	ILMN_2357386	37	+	ENSG00000106692	FKTN	2218	protein_coding	FKTN
chr9	108424953	108425003	ILMN_2135833	37	+	ENSG00000186051	TAL2	6887	protein_coding	TAL2
chr9	108536271	108536321	ILMN_1669940	37	+	ENSG00000095209	TMEM38B	55151	protein_coding	TMEM38B
chr9	108537322	108537372	ILMN_2093980	37	+	ENSG00000095209	TMEM38B	55151	protein_coding	TMEM38B
chr9	109773603	109773653	ILMN_1686679	37	+	ENSG00000148143	ZNF462	58499	protein_coding	ZNF462
chr9	109932729	109932779	ILMN_1721868	37	-	ENSG00000182481	KPNA2	3838	protein_coding	KPNA2
chr9	110094077	110094127	ILMN_1722662	37	+	ENSG00000119318	RAD23B	5887	protein_coding	RAD23B
chr9	110247500	110247550	ILMN_2137789	37	-	ENSG00000136826	KLF4	9314	protein_coding	KLF4
chr9	110247731	110247781	ILMN_1779857	37	-	ENSG00000136826	KLF4	9314	protein_coding	KLF4
chr9	111617151	111617201	ILMN_1796088	37	-	ENSG00000148156	ACTL7B	10880	protein_coding	ACTL7B
chr9	111625723	111625773	ILMN_1717900	37	+	ENSG00000187003	ACTL7A	10881	protein_coding	ACTL7A
chr9	111629824	111629874	ILMN_2211189	37	-	ENSG00000070061	IKBKAP	8518	protein_coding	IKBKAP
chr9	111630290	111630340	ILMN_1809890	37	-	ENSG00000070061	IKBKAP	8518	protein_coding	IKBKAP
chr9	111706019	111706069	ILMN_2136446	37	-	ENSG00000119326	CTNNAL1	8727	protein_coding	CTNNAL1
chr9	111714561	111714611	ILMN_1721901	37	-	ENSG00000119326	CTNNAL1	8727	protein_coding	CTNNAL1
chr9	111808520	111808570	ILMN_3310070	37	-	ENSG00000207698	MIR32	407036	miRNA	MIR32
chr9	111934535	111934585	ILMN_1810051	37	-	ENSG00000095203	EPB41L4B	54566	protein_coding	EPB41L4B
chr9	112002140	112002190	ILMN_1784967	37	-	ENSG00000095203	EPB41L4B	54566	protein_coding	EPB41L4B
chr9	112140801	112140851	ILMN_1717294	37	-	ENSG00000070159	PTPN3	5774	protein_coding	PTPN3
chr9	112705633	112705683	ILMN_1698445	37	+	ENSG00000243444	PALM2	114299	protein_coding	PALM2
chr9	112713532	112713582	ILMN_2369403	37	+	ENSG00000243444	PALM2	114299	protein_coding	PALM2
chr9	112778265	112778315	ILMN_2383591	37	+	ENSG00000157654	PALM2-AKAP2	445815	protein_coding	PALM2-AKAP2
chr9	112931100	112931150	ILMN_1675507	37	+	ENSG00000241978	AKAP2	11217	protein_coding	AKAP2
chr9	112934605	112934655	ILMN_1691959	37	+	ENSG00000241978	AKAP2	11217	protein_coding	AKAP2
chr9	112961990	112962040	ILMN_1781745	37	-	ENSG00000188959	C9orf152	401546	protein_coding	C9orf152
chr9	113088475	113088525	ILMN_1707461	37	-	ENSG00000204193	TXNDC8	255220	protein_coding	TXNDC8
chr9	113128738	113128788	ILMN_2112638	37	-	ENSG00000165124	SVEP1	79987	protein_coding	SVEP1
chr9	113563083	113563133	ILMN_1791190	37	+	ENSG00000030304	MUSK	4593	protein_coding	MUSK
chr9	113636115	113636165	ILMN_1701441	37	-	ENSG00000198121	LPAR1	1902	protein_coding	LPAR1
chr9	113735783	113735833	ILMN_1674984	37	-	ENSG00000198121	LPAR1	1902	protein_coding	LPAR1
chr9	114090177	114090227	ILMN_1745801	37	-	ENSG00000171133	OR2K2	26248	protein_coding	OR2K2
chr9	114123208	114123258	ILMN_2261882	37	-	ENSG00000136813	KIAA0368	23392	protein_coding	KIAA0368
chr9	114128560	114128610	ILMN_1847822	37	-	ENSG00000136813	KIAA0368	23392	protein_coding	KIAA0368
chr9	114296580	114296630	ILMN_1653867	37	+	ENSG00000173258	ZNF483	158399	protein_coding	ZNF483
chr9	114306319	114306369	ILMN_1668177	37	+	ENSG00000173258	ZNF483	158399	protein_coding	ZNF483
chr9	114332387	114332437	ILMN_2225537	37	-	ENSG00000106853	PTGR1	22949	protein_coding	PTGR1
chr9	114338760	114338810	ILMN_1732909	37	+	ENSG00000173258	ZNF483	158399	protein_coding	ZNF483
chr9	114339814	114339864	ILMN_2279834	37	+	ENSG00000173258	ZNF483	158399	protein_coding	ZNF483
chr9	114416406	114416456	ILMN_1778161	37	+	ENSG00000059769	DNAJC25	548645	protein_coding	DNAJC25
chr9	114448760	114448810	ILMN_1731370	37	-	ENSG00000165181	C9orf84	158401	protein_coding	C9orf84
chr9	114454179	114454229	ILMN_2387328	37	-	ENSG00000165181	C9orf84	158401	protein_coding	C9orf84
chr9	114543244	114543294	ILMN_2283245	37	-	ENSG00000165181	C9orf84	158401	protein_coding	C9orf84
chr9	114695210	114695260	ILMN_1736939	37	+	ENSG00000148154	UGCG	7357	protein_coding	UGCG
chr9	114803423	114803473	ILMN_1709750	37	-	ENSG00000106868	SUSD1	64420	protein_coding	SUSD1
chr9	115234407	115234457	ILMN_1787843	37	+	ENSG00000119471	HSDL2	84263	protein_coding	HSDL2
chr9	115422461	115422511	ILMN_1769140	37	+	ENSG00000165185	KIAA1958	158405	protein_coding	KIAA1958
chr9	115636604	115636654	ILMN_1738491	37	+	ENSG00000148158	SNX30	401548	protein_coding	SNX30
chr9	115641298	115641348	ILMN_1707585	37	-	ENSG00000119457	SLC46A2	57864	protein_coding	SLC46A2
chr9	115804184	115804234	ILMN_1793578	37	-	ENSG00000136866	ZFP37	7539	protein_coding	ZFP37
